author,comment,likes,published_at,is_relevant
@muzaffarteja,"If you are planning to stay a bit longer in Pakistan than I suggest get used to of people staring at you and asking you for picture. 

I understand it is not very comfortable situation for a female solo traveler but this is something you cannot avoid in counties like Pakistan. 

One thing I can assure you that they have innocent intentions, they are just happy that travellers from across the globe coming to visit their country. And they like to take pictures with you so they can prove that they met an international traveler, when they tell their story to someone. 

Love your videos. I wish you could upload more often. But I understand it is not an easy thing to do. Good luck and looking forward to your next video.",0,2023-12-30T14:04:50Z,True
@LostSoul-w8i,"Things that makes your vlogs different than others;
You put an artistic effort to your vlogs.
Just as they do in documentaries you put that pinch of histories of a place.
You show the way you feel which is so real of being exposed to different cultures.
It's not just doing a commentary on your vlogs it's like being there present with no cameras and just expressing the way you feel , feels like you are unaware of being filmed.",79,2023-12-30T13:29:23Z,True
@mcmc1968,Flora it's my city please visit my house in DHA Lahore from UK I haven't visit Pakistan for many years but my siblings  and parents still are there you will going to love it there and have a dinner with them thanks,0,2023-12-30T12:53:00Z,True
@alianwar9557,Flora stay lahore till 6 January i am coming and i will host u as my promise right now i am in dubai coming soon there inshaa Allah,0,2023-12-30T12:21:53Z,True
@us-yr8vc,"As a Pakistani I can give you some sort of explanation for the selfie thing. It shouldn't be this way but since the colonial times when the British ruled India, Pakistani people still view the white foreigners as a superior race compared to brown natives. You are like a celebrity to them. Some of them will even try to communicate with you just to prove they can speak English with a foreigner. Same goes for India and Bangladesh as well.",0,2023-12-30T12:13:36Z,True
@Usmanhaider613,"As a Pure Lahori, I welcome you in my city.I am a huge fan of your story telling. Do try Lahori street food like Samosa,Dahi Bhally and ladoo Peethi and Explore Lahore as much as you can because Jinne Lahore ni Wekhaya Oo Jamaya hi Nai.Keep Shining💖💖✨✨",1,2023-12-30T11:58:47Z,True
@yahyarafay,"Flora,  it's my hometown Lahore 
I wish that i met you but every wish is not fulfilled 😢
Another best documentary 👏",2,2023-12-30T11:16:50Z,True
@MumtazSahil-v1d,Lahore is better ❤but Lahori r not good unfortunately 😢,0,2023-12-30T11:16:37Z,True
@dailyreminder2076,"Ya people stare a lot in Lahore, 
Also u can tell people firmly,I don't take pictures,people will respect your decision ❤",0,2023-12-30T11:12:59Z,True
@abidsultan2764,"Teacher made mistake, 
the only non-test-playing nation in the tournament - sprang an upset on semi-finalists South Africa and also beat Bangladesh to register two wins at a World Cup tournament for the first time. As a non cricket nation, they played in World Cup and won two matches was great achievement. 
Dutch nation and beautiful dutch girl should feel proud of it.",0,2023-12-30T11:12:46Z,True
@ringring2651,I have seen a bunch of people making Vlogs but your way of Vlogging is just beyond. From your videos i can see how much effort you put in making of your videos. You are really very impressive❤,13,2023-12-30T11:11:03Z,True
@junaidahmad2658,Wellcome  to Lahore,0,2023-12-30T10:48:09Z,True
@ahmadppik5541,"I really admire how your blog dives into interacting with people and understanding their unique cultures. It's such a great approach! I'd love to see even more depth in these interactions, learning about their day-to-day lives and how things work in their environment.

Those chats with locals don't just spice up your travel experiences; they add a whole new exciting layer to your content! Engaging with them not only energizes your adventures but also helps in breaking any barriers when meeting new people.

And oh, I must say, the way you seamlessly blend into different cultures is amazing! Your knack for adopting local customs and dressing the part is really admirable. These little touches make you fit right in and truly experience the culture. Keep up the fantastic work—it's these genuine gestures that make your journey so captivating and relatable!",23,2023-12-30T10:39:39Z,True
@hishaam3786,Never been to Lahore but this video tempting me to visit Lahore such a wonderful video,1,2023-12-30T10:30:07Z,True
@mustafainulhaque9508,Hey I have a question for you! What do you think about chai (the one that people make in their homes not the milk and tea served in restaurants),2,2023-12-30T10:27:42Z,True
@Ahmad295ho,Welcome to Lahore Flora.😃😄,1,2023-12-30T10:09:27Z,True
@usamabinsajid2004,"Also visit some of the top Shopping Malls in Lahore · 1. Emporium Mall · 2. Packages Mall · 3. Fortress Stadium · 4. Amanah Mall · 5. The Mall of Lahore.
The Way you collect footages and classical, cinematic Shorts is very impressive. Also i like your way of editing and story telling.",25,2023-12-30T09:57:53Z,True
@MaruchanTravel,"I've also been to Lahore, it's such an amazing city full of culture!
And really enjoyed your video again, you're such a great story teller, so far I enjoyed every single one of your videos🤗

Greetings from Germany 🇩🇪",96,2023-12-30T09:37:41Z,True
@Usman27920,"Hey flora .. i live in Lahore so i was actually wondring the other day when u guys would come to lahore 😂😂
Also .. i guess Oskar went on his own way ?? Where is he headed ?",0,2023-12-30T09:36:09Z,True
@waheedahmad4349,Love from my city Lahore ❤,1,2023-12-30T09:25:35Z,True
@shtv1430,"Inka chargha check krne wala hai,,  yrr bara miss kr raha hn,,  bara kaya hai,,
Specially steam chargha",0,2025-12-09T15:30:39Z,True
@mahnoork6434,Try iqbal tikka faisalabad similar concept with mutton tikka and kabab...,0,2025-12-06T22:02:53Z,True
@saadazhar2072,"Assalam u Alukum, please Andda Tkki spots bhi share karain. 

secondly, he has shared the 5 types of Channay, i have planned to visit Lahore in coming days, if you can share the all 5 types best spots.",0,2025-12-02T09:38:30Z,True
@CLUMSY1-l1o,"We truly appreciate your efforts! Showing us all those delicious dishes along with new ideas is fantastic. The food was good, and we think it could be showcased even better to highlight its deliciousness more effectively.",0,2025-12-01T21:06:39Z,True
@vercettipk1450,"As salamu alaykoum. I just wanted to point out something important. At 7:24 in this video, a plastic bag was thrown on the ground. This is not okay. As creators with a large community, you have a responsibility to set a good example. Keeping the streets clean is everyone’s duty, and your influence could really help encourage people to respect the environment. Please be more careful in the future. Thank you.",0,2025-11-28T22:31:47Z,True
@ahmadshahid1364,popjeets can never know how yummy is beef,0,2025-11-26T20:06:35Z,True
@maansha28135,I am crying in the corner because mujhe lahore jana hai masala tikka moti khana hb😂😂 love from Mirpurkhas Sindh 🤍,2,2025-11-24T20:03:52Z,True
@Laar18,Yar thik ha famous ho gae ho MashaAllah se but don't forget to share the location for each food corner like surela tikka,0,2025-11-17T22:37:39Z,True
@khadijadar3146,Noor khalid bohat he chichora insan tha aj ke video mai bs wahi aik fazol cheez the lunda kebab k bd 😂,0,2025-11-17T16:01:06Z,True
@walidkhan7504,Tundee kebab shop if im not wrong ka name ha us kebab ka name galawti kebab ha but vo asa nhi hota vo bht bht soft hota ha r uska picha uski apni r bht bari story ha,0,2025-11-16T15:39:26Z,True
@FatimaRiaz-f7e,kash rhs mera bhai hota roz sath jati khanayyyyy🥲🥲,2,2025-11-14T17:35:25Z,True
@fasishahid8216,Pora vlog dekh lia ye nhi bataya apne lunda kabab kahan se mile ga location batao yrr kidr ha oper se awam b comments ma location ki bajaye or khana daikhne ki bajaye ap logon ki batein sun rhi kese kese log hn yahan pr location batao yrr kidr kidr ha iski😭,1,2025-11-14T12:30:05Z,True
@shani3330,First time i felt hamza needs a better video grapher for food. Food was amazing amazing just your video grapher was not able to capture it truly,1,2025-11-14T08:30:09Z,True
@MAnwerSaeed,"Kithay da wagyu? Ye lean piece of meat hai, wagyu mein to fat ki akheer marbling hoti hai janab.",0,2025-11-12T07:07:38Z,True
@fresh4fresh2,Mera to itbar hi uth geya hei in food vloger par se jab se inho ne mere city me aa k un khano pe vohi expressions diye hei jinko me khud kha chuka ho aur muje wo bilkul fzol lage. Vloger bechare apni rozi rori kamane lage hue hei bas.,0,2025-11-12T02:44:45Z,True
@Factzz-hubz,apki video main ad bhot aty hain ar aimda aesa hova to main apki video dkhna chor duga yhn koi mazaq nahi chal rha jo kam ha apka wo pura or unique show krain please you understand,0,2025-11-11T13:05:11Z,True
@sikanderzulkarnan8312,Sub say ziada maza sureelay Ka aaya. Khanay kaa bhi khilanay kaa bhi.,0,2025-11-11T01:54:37Z,True
@AmnaSaleem-i9j,Pehli bar kisi food vloger ki vdo 🎥  dekh kr bhatti tikka aya hn kabab aur tikka fry ki jitni tareef ki thi RHS ny yakeen krn otna he  farigh hy .. siway mircho 🌶 k kisi dusri cheez ka taste nhi aya end pe chicken tikka khana para mooh 👄 ka zaiqa thek krne k liye ... RHS k taste👅 buds b 🍌hn ..,1,2025-11-10T15:00:00Z,True
@TourgardiPakistan,Bhatti tikka pr aya hua hu main abi abi same khana lagwaya or kha k andaza hua k RHS ko b taste k baray main L** pata hai bc,0,2025-11-10T14:50:12Z,True
@Ak9-p7q,"taauba yaar apni haalat kia bna li hai. mummay niklay huay hain, body ki proportion total out. food vlogging chorh kay fitness vlogging shuru ker dou. looks like low on testosterone",1,2025-11-10T12:32:52Z,True
@omarcheema6191,@hamzabutt stop littering on the road,0,2025-11-10T11:01:48Z,True
@Faisaltahir-l5q,Assalamu o alaikum kia hal ha AP ka bahi g i am big fan i am from Malikwal Punjab Pakistan nice 📷 📸 📷 📸 best of luck ❤❤,0,2025-11-10T05:12:55Z,True
@NazFalakNaz,Azan  5 minutes ki bhi nai Hoti 😭 agr camera off kr k ruk jaty to  AP ka hi faida tha 🥺😭lakin  AP ko dunya m SB mil gaya to akhirat ki tayari  kya Karni ap nay ? May be this is the reason?,0,2025-11-10T05:04:32Z,True
@ukashaimran6133,Yar first review Kamal ka tha😂👌🏻,0,2025-11-09T17:13:29Z,True
@sskamalansari6050,Lahore k pathoory recommended hn,0,2025-11-09T13:13:06Z,True
@sskamalansari6050,Hm jb Lahore jaty hn to mezban hamen naan chany khilaty hn us men Sirf garam masaly ka taste hota hy.,0,2025-11-09T13:12:20Z,True
@syedaveena,Please Make video With Adeel chaudhry and food review of his  Junoon Heritage Restaurant also,0,2025-11-09T06:54:31Z,True
@AhsanIqbal-k3p,"Hamza 
Bhai bwn Ka food review please please please please 😅",0,2025-11-09T05:34:38Z,True
@ammarakhan9115,Jo ga rha hai naak main ugliyan mar rha hai uni hatho sy khana touch kr kra hai,0,2025-11-08T16:29:49Z,True
@MKR8031,Bhai sureela k Sath hi food land hai un ka b review karein wo sureela sy ziyada mazy ka hai,0,2025-11-08T14:43:31Z,True
@FehmeerIjaz-l6d,You are the best food vlogger in pakistan😮🎉,2,2025-11-08T12:52:38Z,True
@laraibmubshar8063,Please video on the best steak in Lahore??,1,2025-11-07T21:58:26Z,True
@hafizbilal5493,"Rana bhai kya yar artificial huuuum. Oyyyyy. Oyyyyy yar 
Her item hi oy Hoy to nai na hoti honest raho ye fake reviews chor do",0,2025-11-07T18:42:55Z,True
@alamfarooq,"Assalamu alaikum  
kindly brother whenever you visit a restaurant please add a Google location 
Jazak Allah khairan",0,2025-11-07T18:22:50Z,True
@faizamalik1070,"Rana really enjoys last two foods 
The owner who was singer really sings great and serves delicious food too 
Part of Ali rehman was also really entertaining",0,2025-11-07T16:17:46Z,True
@ahsanzafar1034,Surila tikka pe itnay uktaye huay kyun lag rhy thy?,0,2025-11-07T16:04:36Z,True
@sheikhasad5035,Surila Tikka ki location,0,2025-11-07T15:26:42Z,True
@sohaibanwarraza,"Kindly share/ tag locations using Google Maps of these restaurants, pls.",0,2025-11-07T14:43:42Z,True
@nadeemrajpoot5340,1 video mein khanay b or ganay b 😅😅😅 kamal @rana hamza saif,2,2025-11-07T13:50:57Z,True
@Ammarmustafa126,Next Collab with saqib mobeen and adeel chaudhary,2,2025-11-07T12:57:27Z,True
